FPR	TPR	Threshold
0.001695	0.068943	0.926448
0.001695	0.068947	0.926385
0.001695	0.068981	0.926370
0.001695	0.068995	0.926368
0.001695	0.069016	0.926366
0.001695	0.069023	0.926339
0.001697	0.069023	0.926337
0.001697	0.069036	0.926302
0.001698	0.069047	0.926268
0.001698	0.069050	0.926266
0.001698	0.069095	0.926235
0.001698	0.069106	0.926204
0.001698	0.069123	0.926167
0.001698	0.069130	0.926075
0.001698	0.069206	0.926056
0.001700	0.069206	0.926048
0.001701	0.069251	0.926042
0.001701	0.069258	0.925981
0.001701	0.069285	0.925976
0.001701	0.069292	0.925963
0.001703	0.069292	0.925925
0.001703	0.069303	0.925901
0.001703	0.069310	0.925870
0.001703	0.069320	0.925827
0.001703	0.069351	0.925810
0.001703	0.069358	0.925790
0.001703	0.069365	0.925790
0.001703	0.069399	0.925611
0.001703	0.069406	0.925579
0.001703	0.069413	0.925565
0.001703	0.069441	0.925564
0.001703	0.069451	0.925562
0.001703	0.069465	0.925480
0.001704	0.069465	0.925477
0.001704	0.069472	0.925451
0.001704	0.069524	0.925437
0.001704	0.069531	0.925393
0.001704	0.069552	0.925307
0.001704	0.069558	0.925291
0.001704	0.069565	0.925262
0.001704	0.069569	0.925250
0.001704	0.069576	0.925224
0.001704	0.069579	0.925187
0.001704	0.069593	0.925094
0.001704	0.069596	0.925084
0.001705	0.069621	0.925083
0.001705	0.069631	0.924997
0.001705	0.069655	0.924957
0.001705	0.069662	0.924933
0.001705	0.069672	0.924932
0.001705	0.069683	0.924821
0.001707	0.069683	0.924811
0.001707	0.069717	0.924799
0.001707	0.069728	0.924704
0.001707	0.069742	0.924698
0.001707	0.069745	0.924659
0.001710	0.069752	0.924611
0.001710	0.069759	0.924570
0.001710	0.069769	0.924564
0.001710	0.069776	0.924537
0.001710	0.069780	0.924528
0.001710	0.069800	0.924525
0.001710	0.069814	0.924498
0.001710	0.069825	0.924485
0.001710	0.069838	0.924374
0.001710	0.069845	0.924349
0.001710	0.069859	0.924228
0.001710	0.069873	0.924180
0.001710	0.069894	0.924027
0.001710	0.069901	0.924025
0.001710	0.069904	0.924010
0.001710	0.069942	0.924002
0.001710	0.069949	0.923991
0.001711	0.069959	0.923985
0.001711	0.069970	0.923976
0.001711	0.069994	0.923975
0.001711	0.070032	0.923962
0.001711	0.070042	0.923961
0.001711	0.070049	0.923942
0.001711	0.070080	0.923877
0.001711	0.070098	0.923876
0.001711	0.070101	0.923854
0.001712	0.070105	0.923850
0.001712	0.070112	0.923843
0.001712	0.070125	0.923831
0.001712	0.070129	0.923827
0.001712	0.070139	0.923819
0.001714	0.070198	0.923817
0.001714	0.070215	0.923761
0.001714	0.070222	0.923747
0.001714	0.070226	0.923739
0.001714	0.070246	0.923712
0.001715	0.070271	0.923703
0.001715	0.070277	0.923671
0.001717	0.070281	0.923624
0.001717	0.070302	0.923577
0.001717	0.070305	0.923540
0.001717	0.070315	0.923531
0.001717	0.070357	0.923524
0.001717	0.070367	0.923503
0.001717	0.070374	0.923469
0.001717	0.070385	0.923410
0.001717	0.070402	0.923375
0.001717	0.070409	0.923303
0.001732	0.070436	0.923302
0.001732	0.070447	0.923290
0.001732	0.070450	0.923285
0.001732	0.070461	0.923237
0.001732	0.070468	0.923228
0.001732	0.070492	0.923222
0.001732	0.070499	0.923214
0.001732	0.070509	0.923123
0.001732	0.070526	0.923122
0.001732	0.070533	0.923091
0.001732	0.070540	0.923064
0.001732	0.070547	0.923054
0.001732	0.070557	0.923052
0.001732	0.070561	0.923030
0.001732	0.070575	0.923028
0.001732	0.070578	0.923008
0.001732	0.070589	0.922966
0.001732	0.070599	0.922929
0.001732	0.070627	0.922886
0.001732	0.070637	0.922842
0.001732	0.070644	0.922842
0.001732	0.070647	0.922800
0.001732	0.070658	0.922778
0.001732	0.070689	0.922734
0.001732	0.070706	0.922613
0.001732	0.070720	0.922600
0.001732	0.070744	0.922596
0.001732	0.070751	0.922589
0.001732	0.070761	0.922583
0.001732	0.070768	0.922564
0.001732	0.070782	0.922507
0.001732	0.070789	0.922472
0.001732	0.070796	0.922447
0.001733	0.070796	0.922440
0.001733	0.070824	0.922434
0.001733	0.070827	0.922423
0.001733	0.070837	0.922356
0.001733	0.070841	0.922349
0.001733	0.070855	0.922325
0.001733	0.070858	0.922305
0.001733	0.070879	0.922233
0.001733	0.070889	0.922217
0.001733	0.070903	0.922146
0.001738	0.070903	0.922131
0.001738	0.070914	0.922124
0.001738	0.070917	0.922124
0.001740	0.070945	0.922093
0.001740	0.070955	0.922055
0.001740	0.070958	0.922044
0.001740	0.070965	0.922028
0.001740	0.070969	0.922007
0.001740	0.070976	0.922004
0.001740	0.070993	0.921995
0.001740	0.071000	0.921973
0.001740	0.071021	0.921882
0.001740	0.071048	0.921878
0.001740	0.071104	0.921856
0.001740	0.071107	0.921829
0.001740	0.071114	0.921824
0.001740	0.071117	0.921821
0.001740	0.071124	0.921817
0.001740	0.071128	0.921732
0.001740	0.071149	0.921706
0.001740	0.071162	0.921680
0.001740	0.071190	0.921652
0.001740	0.071194	0.921641
0.001740	0.071200	0.921608
0.001742	0.071280	0.921587
0.001742	0.071294	0.921541
0.001742	0.071297	0.921532
0.001742	0.071308	0.921525
0.001742	0.071311	0.921523
0.001742	0.071318	0.921509
0.001745	0.071332	0.921506
0.001745	0.071335	0.921500
0.001745	0.071353	0.921461
0.001745	0.071366	0.921373
0.001745	0.071404	0.921372
0.001748	0.071757	0.921333
0.001748	0.071764	0.921306
0.001748	0.071774	0.921279
0.001748	0.071875	0.921260
0.001748	0.071895	0.921239
0.001748	0.071899	0.921238
0.001748	0.071913	0.921203
0.001748	0.071933	0.921186
0.001748	0.071940	0.921152
0.001748	0.071951	0.921133
0.001749	0.071951	0.921125
0.001749	0.071982	0.921116
0.001749	0.071985	0.921104
0.001749	0.071992	0.921085
0.001749	0.071995	0.921078
0.001749	0.072013	0.921074
0.001749	0.072016	0.921072
0.001756	0.072020	0.921064
0.001756	0.072037	0.921053
0.001760	0.072040	0.921047
0.001762	0.072044	0.921013
0.001762	0.072061	0.921005
0.001762	0.072065	0.921003
0.001762	0.072113	0.921001
0.001762	0.072120	0.920982
0.001762	0.072144	0.920980
0.001762	0.072151	0.920954
0.001762	0.072161	0.920943
0.001762	0.072165	0.920924
0.001762	0.072203	0.920906
0.001762	0.072217	0.920874
0.001762	0.072224	0.920848
0.001762	0.072227	0.920844
0.001763	0.072227	0.920833
0.001763	0.072231	0.920819
0.001764	0.072231	0.920812
0.001764	0.072237	0.920790
0.001764	0.072244	0.920756
0.001766	0.072244	0.920734
0.001767	0.072282	0.920703
0.001767	0.072286	0.920699
0.001781	0.072991	0.920685
0.001781	0.073001	0.920650
0.001816	0.073001	0.920640
0.001816	0.073008	0.920622
0.001818	0.073012	0.920589
0.001818	0.073019	0.920576
0.001818	0.073029	0.920506
0.001818	0.073043	0.920457
0.001818	0.073046	0.920447
0.001818	0.073060	0.920424
0.001828	0.073060	0.920422
0.001828	0.073081	0.920410
0.001828	0.073088	0.920380
0.001828	0.073095	0.920368
0.001828	0.073116	0.920361
0.001828	0.073129	0.920348
0.001828	0.073150	0.920326
0.001828	0.073157	0.920314
0.001828	0.073167	0.920293
0.001828	0.073171	0.920244
0.001828	0.073195	0.920240
0.001828	0.073209	0.920133
0.001828	0.073216	0.920130
0.001828	0.073230	0.920123
0.001828	0.073233	0.920120
0.001828	0.073243	0.920108
0.001828	0.073250	0.920005
0.001828	0.073261	0.919991
0.001828	0.073288	0.919918
0.001829	0.073288	0.919896
0.001829	0.073295	0.919892
0.001829	0.073299	0.919888
0.001829	0.073316	0.919886
0.001829	0.073351	0.919864
0.001829	0.073354	0.919859
0.001829	0.073364	0.919844
0.001840	0.073364	0.919841
0.001840	0.073368	0.919837
0.001840	0.073375	0.919833
0.001840	0.073413	0.919826
0.001840	0.073423	0.919825
0.001840	0.073437	0.919798
0.001840	0.073451	0.919789
0.001842	0.073454	0.919759
0.001842	0.073468	0.919752
0.001842	0.073475	0.919751
0.001842	0.073506	0.919714
0.001842	0.073516	0.919714
0.001842	0.073530	0.919708
0.001842	0.073534	0.919707
0.001842	0.073544	0.919702
0.001842	0.073565	0.919697
0.001842	0.073572	0.919669
0.001842	0.073579	0.919655
0.001842	0.073586	0.919653
0.001842	0.073596	0.919631
0.001842	0.073599	0.919596
0.001843	0.073603	0.919571
0.001843	0.073617	0.919515
0.001843	0.073620	0.919505
0.001843	0.073627	0.919494
0.001843	0.073634	0.919431
0.001843	0.073651	0.919421
0.001843	0.073655	0.919411
0.001843	0.073662	0.919397
0.001843	0.073665	0.919347
0.001843	0.073672	0.919342
0.001843	0.073676	0.919341
0.001843	0.073710	0.919294
0.001845	0.073710	0.919287
0.001845	0.073720	0.919247
0.001845	0.073727	0.919244
0.001846	0.073731	0.919221
0.001846	0.073765	0.919200
0.001846	0.073783	0.919124
0.001846	0.073793	0.919124
0.001846	0.073848	0.919108
0.001846	0.073855	0.919100
0.001846	0.073862	0.919073
0.001847	0.073866	0.919055
0.001847	0.073876	0.919054
0.001847	0.073893	0.919025
0.001847	0.073897	0.919014
0.001847	0.073904	0.919005
0.001847	0.073907	0.918996
0.001847	0.073917	0.918992
0.001847	0.073931	0.918908
0.001847	0.073942	0.918907
0.001847	0.073949	0.918885
0.001850	0.073990	0.918867
0.001853	0.074021	0.918760
0.001854	0.074021	0.918759
0.001854	0.074025	0.918670
0.001854	0.074038	0.918646
0.001854	0.074045	0.918604
0.001854	0.074052	0.918592
0.001854	0.074066	0.918585
0.001854	0.074073	0.918580
0.001854	0.074104	0.918572
0.001856	0.074128	0.918561
0.001856	0.074142	0.918464
0.001857	0.074163	0.918460
0.001860	0.074218	0.918460
0.001860	0.074225	0.918440
0.001860	0.074253	0.918393
0.001860	0.074267	0.918364
0.001860	0.074274	0.918333
0.001860	0.074325	0.918331
0.001860	0.074329	0.918301
0.001864	0.074332	0.918292
0.001864	0.074370	0.918292
0.001864	0.074381	0.918256
0.001864	0.074388	0.918247
0.001885	0.074388	0.918221
0.001885	0.074395	0.918201
0.001885	0.074401	0.918142
0.001885	0.074405	0.918124
0.001885	0.074443	0.918106
0.001885	0.074471	0.918084
0.001885	0.074481	0.918081
0.001885	0.074488	0.918077
0.001885	0.074505	0.917982
0.001885	0.074519	0.917954
0.001885	0.074533	0.917916
0.001885	0.074585	0.917883
0.001887	0.074585	0.917871
0.001887	0.074588	0.917838
0.001888	0.074609	0.917822
0.001888	0.074616	0.917794
0.001888	0.074619	0.917779
0.001888	0.074640	0.917751
0.001888	0.074643	0.917741
0.001898	0.074643	0.917710
0.001898	0.074647	0.917708
0.001898	0.074654	0.917698
0.001898	0.074657	0.917697
0.001898	0.074664	0.917672
0.001898	0.074671	0.917638
0.001898	0.074692	0.917600
0.001898	0.074719	0.917578
0.001899	0.074758	0.917563
0.001899	0.074761	0.917548
0.001901	0.074771	0.917537
0.001902	0.074775	0.917521
0.001902	0.074778	0.917493
0.001902	0.074806	0.917466
0.001902	0.074823	0.917447
0.001902	0.074830	0.917394
0.001902	0.074834	0.917391
0.001902	0.074847	0.917362
0.001902	0.074868	0.917335
0.001902	0.074896	0.917321
0.001902	0.074930	0.917259
0.001902	0.074937	0.917216
0.001902	0.074948	0.917186
0.001902	0.074951	0.917178
0.001902	0.074999	0.917138
0.001902	0.075003	0.917131
0.001902	0.075024	0.917076
0.001902	0.075027	0.917074
0.001904	0.075027	0.917025
0.001904	0.075031	0.917022
0.001904	0.075114	0.916970
0.001904	0.075124	0.916941
0.001904	0.075134	0.916928
0.001904	0.075141	0.916924
0.001904	0.075162	0.916800
0.001907	0.075169	0.916796
0.001907	0.075183	0.916787
0.001907	0.075190	0.916750
0.001909	0.075190	0.916750
0.001909	0.075193	0.916741
0.001909	0.075203	0.916736
0.001909	0.075217	0.916736
0.001909	0.075235	0.916729
0.001909	0.075238	0.916725
0.001909	0.075248	0.916720
0.001909	0.075255	0.916624
0.001943	0.075324	0.916580
0.001943	0.075345	0.916547
0.001945	0.075349	0.916538
0.001945	0.075362	0.916503
0.001945	0.075366	0.916501
0.001959	0.075383	0.916432
0.001959	0.075394	0.916388
0.001959	0.075397	0.916304
0.001959	0.075414	0.916286
0.001959	0.075418	0.916285
0.001959	0.075463	0.916257
0.001959	0.075470	0.916249
0.001959	0.075473	0.916195
0.001959	0.075515	0.916193
0.001959	0.075521	0.916184
0.001959	0.075542	0.916178
0.001968	0.075563	0.916138
0.001968	0.075577	0.916096
0.001968	0.075580	0.916090
0.001968	0.075594	0.916069
0.001968	0.075636	0.916018
0.001968	0.075670	0.915975
0.001971	0.075698	0.915973
0.001971	0.075715	0.915955
0.001971	0.075725	0.915934
0.001971	0.075729	0.915933
0.001971	0.075743	0.915931
0.001971	0.075746	0.915771
0.001971	0.075753	0.915733
0.001973	0.075784	0.915718
0.001973	0.075795	0.915677
0.001973	0.075801	0.915603
0.001973	0.075812	0.915534
0.001973	0.075819	0.915515
0.001974	0.075846	0.915504
0.001974	0.075864	0.915490
0.001974	0.075878	0.915487
0.001974	0.075884	0.915480
0.001974	0.075891	0.915445
0.001974	0.075895	0.915412
0.001974	0.075902	0.915405
0.001975	0.075964	0.915400
0.001975	0.075974	0.915367
0.001975	0.075985	0.915360
0.001975	0.076005	0.915140
0.001975	0.076033	0.915119
0.001975	0.076040	0.915116
0.001978	0.076064	0.915088
0.001978	0.076071	0.915080
0.001978	0.076085	0.914991
0.001978	0.076106	0.914972
0.001978	0.076133	0.914921
0.001978	0.076140	0.914892
0.001978	0.076154	0.914886
0.001978	0.076171	0.914812
0.001978	0.076199	0.914762
0.001980	0.076202	0.914760
0.001980	0.076230	0.914754
0.001995	0.076410	0.914751
0.001995	0.076424	0.914713
0.001995	0.076431	0.914696
0.001995	0.076438	0.914690
0.001998	0.076441	0.914640
0.001998	0.076448	0.914631
0.001998	0.076451	0.914626
0.002005	0.076476	0.914603
0.002005	0.076486	0.914584
0.002005	0.076493	0.914579
0.002005	0.076500	0.914513
0.002005	0.076538	0.914465
0.002005	0.076541	0.914430
0.002006	0.076541	0.914419
0.002006	0.076545	0.914409
0.002006	0.076572	0.914399
0.002006	0.076579	0.914347
0.002006	0.076593	0.914346
0.002006	0.076628	0.914312
0.002008	0.076628	0.914289
0.002008	0.076638	0.914191
0.002008	0.076645	0.914150
0.002009	0.076652	0.914130
0.002009	0.076666	0.914105
0.002009	0.076693	0.914097
0.002009	0.076707	0.914075
0.002009	0.076714	0.914038
0.002011	0.076735	0.914027
0.002011	0.076742	0.913968
0.002011	0.076749	0.913930
0.002011	0.076756	0.913894
0.002011	0.076766	0.913890
0.002011	0.076773	0.913879
0.002011	0.076783	0.913861
0.002011	0.076790	0.913846
0.002011	0.076794	0.913845
0.002012	0.076794	0.913845
0.002012	0.076797	0.913825
0.002012	0.076818	0.913804
0.002013	0.076818	0.913801
0.002013	0.076821	0.913799
0.002013	0.076835	0.913792
0.002013	0.076870	0.913732
0.002013	0.076873	0.913705
0.002013	0.076897	0.913695
0.002013	0.076908	0.913681
0.002013	0.076911	0.913668
0.002013	0.076921	0.913648
0.002013	0.076925	0.913631
0.002013	0.076932	0.913614
0.002013	0.076949	0.913612
0.002013	0.076960	0.913493
0.002013	0.076970	0.913410
0.002013	0.077001	0.913403
0.002018	0.077042	0.913399
0.002018	0.077053	0.913368
0.002018	0.077056	0.913358
0.002018	0.077063	0.913349
0.002018	0.077067	0.913345
0.002018	0.077074	0.913315
0.002019	0.077074	0.913309
0.002019	0.077084	0.913283
0.002019	0.077098	0.913282
0.002019	0.077101	0.913274
0.002019	0.077108	0.913264
0.002019	0.077115	0.913234
0.002019	0.077122	0.913205
0.002019	0.077125	0.913202
0.002019	0.077139	0.913146
0.002019	0.077153	0.913130
0.002019	0.077157	0.913123
0.002019	0.077167	0.913121
0.002019	0.077170	0.913119
0.002020	0.077170	0.913094
0.002020	0.077174	0.913092
0.002020	0.077184	0.913091
0.002020	0.077188	0.913088
0.002020	0.077195	0.913070
0.002020	0.077198	0.913046
0.002020	0.077205	0.913036
0.002020	0.077219	0.912972
0.002020	0.077226	0.912954
0.002020	0.077240	0.912906
0.002022	0.077240	0.912896
0.002022	0.077257	0.912855
0.002022	0.077264	0.912848
0.002022	0.077267	0.912846
0.002023	0.077360	0.912802
0.002023	0.077367	0.912756
0.002023	0.077392	0.912750
0.002023	0.077395	0.912730
0.002023	0.077402	0.912726
0.002023	0.077423	0.912722
0.002023	0.077426	0.912720
0.002025	0.077440	0.912702
0.002028	0.077502	0.912701
0.002028	0.077513	0.912674
0.002029	0.077520	0.912628
0.002029	0.077523	0.912581
0.002029	0.077544	0.912575
0.002029	0.077547	0.912574
0.002029	0.077558	0.912544
0.002029	0.077564	0.912537
0.002029	0.077616	0.912536
0.002029	0.077620	0.912535
0.002029	0.077637	0.912526
0.002029	0.077641	0.912523
0.002032	0.077641	0.912507
0.002032	0.077644	0.912467
0.002032	0.077651	0.912460
0.002032	0.077689	0.912458
0.002032	0.077723	0.912398
0.002032	0.077730	0.912346
0.002033	0.077730	0.912345
0.002033	0.077741	0.912332
0.002033	0.077748	0.912323
0.002033	0.077758	0.912321
0.002033	0.077772	0.912289
0.002033	0.077793	0.912284
0.002033	0.077803	0.912259
0.002033	0.077824	0.912245
0.002035	0.077827	0.912219
0.002035	0.077834	0.912173
0.002035	0.077838	0.912159
0.002036	0.077851	0.912109
0.002036	0.077876	0.912087
0.002036	0.077893	0.912079
0.002036	0.077900	0.912045
0.002036	0.077917	0.911976
0.002036	0.077927	0.911936
0.002036	0.077934	0.911933
0.002036	0.077938	0.911893
0.002037	0.078045	0.911888
0.002037	0.078048	0.911867
0.002039	0.078059	0.911856
0.002039	0.078090	0.911850
0.002039	0.078097	0.911839
0.002039	0.078107	0.911776
0.002040	0.078107	0.911727
0.002040	0.078118	0.911649
0.002040	0.078124	0.911630
0.002040	0.078128	0.911616
0.002042	0.078138	0.911612
0.002042	0.078159	0.911443
0.002042	0.078173	0.911427
0.002042	0.078194	0.911415
0.002042	0.078218	0.911403
0.002042	0.078228	0.911304
0.002047	0.078266	0.911270
0.002047	0.078270	0.911236
0.002047	0.078290	0.911233
0.002049	0.078297	0.911188
0.002049	0.078301	0.911188
0.002049	0.078311	0.911185
0.002050	0.078315	0.911183
0.002051	0.078315	0.911102
0.002051	0.078318	0.911043
0.002053	0.078318	0.911041
0.002053	0.078339	0.910997
0.002054	0.078339	0.910997
0.002054	0.078453	0.910994
0.002054	0.078456	0.910984
0.002054	0.078467	0.910973
0.002054	0.078470	0.910941
0.002054	0.078477	0.910872
0.002054	0.078481	0.910867
0.002056	0.078484	0.910846
0.002056	0.078494	0.910822
0.002057	0.078494	0.910778
0.002057	0.078501	0.910747
0.002057	0.078508	0.910737
0.002058	0.078508	0.910720
0.002058	0.078515	0.910695
0.002060	0.078515	0.910623
0.002060	0.078532	0.910614
0.002061	0.078536	0.910571
0.002061	0.078539	0.910554
0.002061	0.078553	0.910523
0.002061	0.078563	0.910476
0.002063	0.078570	0.910455
0.002063	0.078588	0.910451
0.002063	0.078595	0.910418
0.002063	0.078619	0.910361
0.002063	0.078629	0.910338
0.002063	0.078636	0.910325
0.002063	0.078653	0.910324
0.002063	0.078674	0.910322
0.002063	0.078678	0.910279
0.002068	0.078691	0.910256
0.002068	0.078698	0.910255
0.002068	0.078733	0.910249
0.002068	0.078743	0.910246
0.002068	0.078774	0.910240
0.002068	0.078781	0.910225
0.002068	0.078788	0.910221
0.002070	0.078788	0.910218
0.002070	0.078812	0.910150
0.002070	0.078823	0.910144
0.002070	0.078843	0.910116
0.002070	0.078871	0.909994
0.002070	0.078882	0.909983
0.002070	0.078888	0.909974
0.002070	0.078906	0.909898
0.002070	0.078926	0.909850
0.002070	0.078930	0.909849
0.002073	0.078992	0.909811
0.002073	0.078999	0.909795
0.002075	0.079037	0.909772
0.002077	0.079051	0.909770
0.002078	0.079051	0.909764
0.002078	0.079072	0.909763
0.002078	0.079099	0.909762
0.002078	0.079106	0.909741
0.002081	0.079210	0.909739
0.002081	0.079224	0.909685
0.002081	0.079234	0.909663
0.002082	0.079234	0.909644
0.002082	0.079238	0.909636
0.002082	0.079251	0.909568
0.002082	0.079272	0.909565
0.002082	0.079286	0.909556
0.002082	0.079289	0.909550
0.002082	0.079310	0.909547
0.002082	0.079314	0.909534
0.002082	0.079327	0.909522
0.002082	0.079338	0.909518
0.002084	0.079352	0.909468
0.002084	0.079355	0.909426
0.002084	0.079365	0.909415
0.002084	0.079379	0.909377
0.002084	0.079383	0.909344
0.002084	0.079393	0.909334
0.002087	0.079400	0.909329
0.002092	0.079403	0.909324
0.002112	0.079442	0.909307
0.002112	0.079445	0.909283
0.002112	0.079462	0.909275
0.002112	0.079466	0.909269
0.002112	0.079490	0.909264
0.002112	0.079500	0.909232
0.002112	0.079507	0.909201
0.002112	0.079549	0.909199
0.002112	0.079552	0.909197
0.002112	0.079559	0.909183
0.002112	0.079580	0.909131
0.002112	0.079587	0.909099
0.002113	0.079587	0.909090
0.002113	0.079594	0.909063
0.002113	0.079597	0.909053
0.002115	0.079746	0.909027
0.002115	0.079791	0.908997
0.002115	0.079794	0.908986
0.002115	0.079815	0.908924
0.002115	0.079822	0.908917
0.002115	0.079825	0.908877
0.002115	0.079836	0.908877
0.002115	0.079839	0.908872
0.002115	0.079849	0.908829
0.002115	0.079853	0.908801
0.002116	0.079860	0.908791
0.002116	0.079884	0.908778
0.002116	0.079887	0.908736
0.002116	0.079898	0.908713
0.002118	0.079901	0.908708
0.002118	0.079908	0.908659
0.002120	0.079908	0.908643
0.002122	0.079932	0.908634
0.002122	0.079946	0.908609
0.002122	0.079950	0.908609
0.002122	0.080002	0.908539
0.002122	0.080008	0.908476
0.002123	0.080064	0.908438
0.002123	0.080067	0.908411
0.002125	0.080074	0.908409
0.002125	0.080088	0.908401
0.002125	0.080192	0.908396
